Day,Day,Year,wind_10m,specific_humidity,LW_down,SW_down,rainfall,snowfall,sosaline,sst,t2m,surface_pressure,sea_ice_extent
7/22/1988,7/22/1988,1988,-1.12866347431,1.98608537349,1.55784586327,1.10422314142,1.28289809886,-1.86556489186,-1.14245189591,1.13206820765,1.43149207489,-0.119341630125,-0.634348561567
7/23/1988,7/23/1988,1988,-1.76465711389,2.04401292393,1.58149315871,1.08740211009,1.87460090633,-1.87991613234,-1.14245189591,1.15234171542,1.45001867138,0.0335924647492,-0.691200181175
7/24/1988,7/24/1988,1988,-1.75464030358,2.15584222891,1.61467158127,1.01412438802,2.85372887118,-1.74150298994,-1.14245189591,1.16278286784,1.47678036917,-0.0103870822868,-0.736026554563
7/25/1988,7/25/1988,1988,0.0417915895844,2.08250428791,1.58725293828,0.981921007364,2.77115764087,-1.44070907341,-1.14245189591,1.16744739997,1.50292944092,-0.195208321062,-0.720509413854
7/26/1988,7/26/1988,1988,0.0648019158603,2.0854374504,1.59376298883,0.966104335831,1.48188174238,-1.69794253097,-1.14245189591,1.18872238381,1.49229815809,-0.643724240058,-0.722311602666
7/27/1988,7/27/1988,1988,-0.698203359762,2.14785335918,1.58238976226,0.965992704921,1.33471628267,-1.68389361591,-1.14245189591,1.17503644647,1.45857204854,-0.869568087948,-0.751410620961
7/28/1988,7/28/1988,1988,-1.33372662436,2.09585749911,1.55905954236,0.957467959975,1.45562830134,-1.74204083038,-1.14245189591,1.19389371365,1.43531639878,-0.620898107449,-0.772998470334
7/29/1988,7/29/1988,1988,-1.45590105732,2.00091524186,1.56462820604,0.880739893947,2.27697299519,-1.49695077345,-1.14245189591,1.21419115251,1.41464727774,-0.505196625648,-0.810438143842
7/30/1988,7/30/1988,1988,-0.967321624111,1.98802163774,1.54902233313,0.805579172744,2.29725666485,-1.38287713532,-1.14245189591,1.24993251018,1.40409210779,-0.596161388305,-0.81812203277
7/31/1988,7/31/1988,1988,-0.476697332243,1.8904920041,1.49103137431,0.786361047607,2.09707597254,-1.42325126333,-1.14245189591,1.28412025418,1.35965331046,-0.724325886844,-0.836788701266
8/1/1988,8/1/1988,1988,-0.397149747496,1.75094748208,1.45525960831,0.756910902468,1.46240744643,-1.25487473426,-1.49399719108,1.20600407487,1.33777729247,-0.647077912277,-0.876507233922
8/2/1988,8/2/1988,1988,-1.0537674437,1.68212798388,1.50333311933,0.738071243445,1.0108177899,-1.42178268201,-1.49399719108,1.23327671859,1.3277692198,-0.965892804288,-0.897864585066
8/3/1988,8/3/1988,1988,-1.21010298192,1.73666172105,1.48214477935,0.66277466658,0.605454017743,-1.45976312474,-1.49399719108,1.24904952068,1.32165045198,-0.804635458758,-0.910222056065
8/4/1988,8/4/1988,1988,-1.15235600144,1.71356611232,1.5144182595,0.61088756015,2.18364332284,-1.68960541836,-1.49399719108,1.27523942105,1.31171689528,-0.756117799499,-0.926026243901
8/5/1988,8/5/1988,1988,-0.765693793508,1.77406742216,1.50943635099,0.565946274722,2.40871167942,-1.38625589618,-1.49399719108,1.2833804821,1.30937896359,-0.795640599289,-0.939822331174
8/6/1988,8/6/1988,1988,-0.675073125632,1.73195272735,1.49996907159,0.590963957007,0.86052763358,-1.49085774098,-1.49399719108,1.29690474617,1.30942583085,-0.823432733366,-0.930311359625
8/7/1988,8/7/1988,1988,-0.748470383816,1.68531427097,1.47823263312,0.623296730797,1.28260535976,-1.43290368903,-1.49399719108,1.32327151513,1.31404648037,-0.824910661365,-0.948178967597
8/8/1988,8/8/1988,1988,-0.760425771202,1.65933701163,1.46377914381,0.584825652988,2.25808771411,-1.5516617439,-1.49399719108,1.33091426817,1.33633780468,-0.751661847134,-0.934671771437
8/9/1988,8/9/1988,1988,-0.131420247701,1.69824050133,1.4599906108,0.57091100415,1.23107629261,-0.959580564013,-1.49399719108,1.35038045544,1.33030062749,-0.811897851438,-0.974167489138
8/10/1988,8/10/1988,1988,-0.833337099079,1.68556621087,1.4705654793,0.532060698751,0.620733216597,-1.54613457293,-1.49399719108,1.36800911652,1.33468591943,-0.867552025024,-1.02425444675
8/11/1988,8/11/1988,1988,-0.94070764886,1.66167564338,1.42965952004,0.483823740396,1.43292717693,-1.48893291515,-1.49399719108,1.38207143021,1.30480909931,-0.919494785457,-1.02212710177
8/12/1988,8/12/1988,1988,-1.41283911937,1.6700725602,1.47429207036,0.416208596528,1.95801996022,-1.39964807804,-1.49399719108,1.40466656118,1.28393616882,-1.16464869499,-1.05192376137
8/13/1988,8/13/1988,1988,-1.64751443592,1.665097739,1.48830108397,0.369351253412,2.18343711801,-1.38241339813,-1.49399719108,1.43344231103,1.28416146219,-1.12855360182,-1.05560374241
8/14/1988,8/14/1988,1988,-1.4103233252,1.66244176921,1.41755593465,0.412120142971,2.40929204013,-1.35950152434,-1.49399719108,1.44441025499,1.28679906396,-1.14952938226,-1.07288527022
8/15/1988,8/15/1988,1988,-0.498441803656,1.58387330322,1.37460675476,0.424716605689,1.37098015301,-1.58705268386,-1.49399719108,1.45945934159,1.2891465028,-1.01617702193,-1.08113495547
8/16/1988,8/16/1988,1988,-0.456281352792,1.52181001675,1.36050451061,0.464970662018,0.748459163666,-1.35983768332,-1.49399719108,1.57052167819,1.29989525088,-0.70891204836,-1.09861532642
8/17/1988,8/17/1988,1988,-0.297706637992,1.56939946225,1.36931090001,0.423721540583,0.72220335505,-1.32482351413,-1.49399719108,1.59152579164,1.31069924068,-0.519402177676,-1.10646363742
8/18/1988,8/18/1988,1988,-0.706791158449,1.55457270429,1.35961994113,0.359586168854,1.20557837634,-1.01733832014,-1.49399719108,1.61065189907,1.30694249738,-0.549508941084,-1.13987604589
8/19/1988,8/19/1988,1988,-0.416192371799,1.51067142246,1.36321636286,0.328959090389,1.01839425512,-1.17967047518,-1.49399719108,1.60838053732,1.27431881757,-0.467079817062,-1.14368141796
8/20/1988,8/20/1988,1988,-0.942283354613,1.51137721502,1.41425776788,0.251250074404,1.90175038769,-1.03530283143,-1.49399719108,1.61676773792,1.25883476788,-0.38021090327,-1.13861230093
8/21/1988,8/21/1988,1988,-0.992283340708,1.54486327445,1.43763676606,0.195414855445,2.46571157157,-0.809292512827,-1.49399719108,1.63011568708,1.2606858854,-0.441370957574,-1.14344815376
8/22/1988,8/22/1988,1988,-0.65152850966,1.51911916693,1.41390748903,0.148744507157,1.60586644935,-0.914897548816,-1.49399719108,1.63779695133,1.24113285134,-0.681396974722,-1.16923813949
8/23/1988,8/23/1988,1988,-0.776563411691,1.4469522791,1.35877868762,0.158940678756,1.55002841584,-1.00886202854,-1.49399719108,1.63373937066,1.20555273684,-0.73564270622,-1.20331899282
8/24/1988,8/24/1988,1988,-1.18883046273,1.40231931381,1.30681821022,0.138460416183,1.21643148476,-1.24909570365,-1.49399719108,1.6173173532,1.17067131404,-0.4365230402,-1.21090176986
8/25/1988,8/25/1988,1988,-1.03938808254,1.35139562925,1.2283287257,0.186828563373,1.39931814665,-1.32070374493,-1.49399719108,1.61877087462,1.14861839257,0.141713645343,-1.25015746207
8/26/1988,8/26/1988,1988,-0.781221941402,1.24397395962,1.21729352918,0.170032581729,1.25074682064,-1.05704910928,-1.49399719108,1.62707120967,1.11165665945,0.580659585864,-1.22862370295
8/27/1988,8/27/1988,1988,-0.123050720226,1.2642211881,1.23428331862,0.0922364501501,1.51250942975,-0.706251443993,-1.49399719108,1.63301848507,1.12099095955,0.712267070415,-1.22876691919
8/28/1988,8/28/1988,1988,0.215378562683,1.21510578994,1.23445114254,0.0524130144017,0.493923422016,-0.916119955836,-1.49399719108,1.63263257319,1.1198911387,0.453385708133,-1.27302657426
8/29/1988,8/29/1988,1988,-0.956757138543,1.17474411243,1.2181242607,0.0374964649801,1.73451327672,-1.2130210478,-1.49399719108,1.64150516271,1.09126052535,0.101360172076,-1.28332246911
8/30/1988,8/30/1988,1988,-0.303324184774,1.22582185952,1.16529306644,0.0655995379848,1.65395885096,-1.09006437966,-1.49399719108,1.63528547893,1.10806925291,-0.274484325939,-1.27162299372
8/31/1988,8/31/1988,1988,0.0506150815892,1.21226639814,1.12737581476,0.0749200816361,0.537876825395,-1.13614175485,-1.49399719108,1.64110897708,1.11631841995,-0.360155330898,-1.27026889346
9/1/1988,9/1/1988,1988,-0.149533240218,1.18173105313,1.0941544811,0.112202671491,0.248572692312,-0.674244199472,-1.28172229989,1.50226972135,1.11544820968,-0.252007168486,-1.30652472807
9/2/1988,9/2/1988,1988,-0.234957510001,1.14942839096,1.12542525876,0.0583908494738,0.181699815426,-0.873402684011,-1.28172229989,1.49446997053,1.11058264902,-0.204480373452,-1.29795941392
9/3/1988,9/3/1988,1988,0.265585828072,1.13435902366,1.1507677574,-0.00130903642715,0.577770176801,-0.53086572125,-1.28172229989,1.47432140888,1.08971578119,-0.0537133469488,-1.30164246827
9/4/1988,9/4/1988,1988,0.216082451109,1.10540613588,1.1470551867,-0.0395789401352,0.470681112236,-0.975416993795,-1.28172229989,1.46850135583,1.0683173209,-0.103691667609,-1.30832722422
9/5/1988,9/5/1988,1988,-0.760595299234,1.14043227745,1.17122394239,-0.100014263359,0.269011489845,-0.921724799295,-1.28172229989,1.45788364243,1.05085945207,-0.15662677163,-1.30928025756
9/6/1988,9/6/1988,1988,-1.65302372998,1.1268688887,1.17478899052,-0.110038703172,1.39111543234,-0.795034411525,-1.28172229989,1.45901338667,1.00283907876,-0.122976337192,-1.30880973384
9/7/1988,9/7/1988,1988,-0.970972972625,1.00505508267,1.16030719428,-0.186716658696,1.19724500404,-0.484636564263,-1.28172229989,1.44182569742,0.979850687508,0.045722403965,-1.29902861837
9/8/1988,9/8/1988,1988,-0.901890151669,0.967898442245,1.08924688637,-0.16531644033,1.23528414179,-0.76967143288,-1.28172229989,1.43103222279,0.94306794685,0.00632535004808,-1.32032112268
9/9/1988,9/9/1988,1988,-0.716522688928,0.922925332356,1.0351740774,-0.186499897592,0.904692748987,-0.562367045616,-1.28172229989,1.41170863773,0.928873025342,-0.063666105132,-1.31072440579
9/10/1988,9/10/1988,1988,0.199919108385,0.850052960669,1.01470286324,-0.20791037218,0.722306812849,-0.420190249237,-1.28172229989,1.40020368999,0.902968651191,-0.288841126295,-1.32737590511
9/11/1988,9/11/1988,1988,-0.256133857483,0.830801578707,0.978021459751,-0.229973487538,0.839083889552,-0.418359386019,-1.28172229989,1.39100061768,0.898372010929,-0.698193112518,-1.34972378397
9/12/1988,9/12/1988,1988,-0.528889278483,0.80928415282,0.978048127085,-0.272668583224,1.67234474449,-0.470949325638,-1.28172229989,1.37360640744,0.907863011826,-0.763845904547,-1.32020034161
9/13/1988,9/13/1988,1988,-0.0082565572712,0.779722980346,0.983450666825,-0.31037816696,1.59581912405,-0.263372520061,-1.28172229989,1.35811905586,0.894403157991,-0.584294223738,-1.30379593638
9/14/1988,9/14/1988,1988,-0.679792203474,0.775163043131,0.917095374062,-0.30161937951,1.58380958576,-0.29640545498,-1.28172229989,1.34217350699,0.852960058765,-0.868167440117,-1.30048014254
9/15/1988,9/15/1988,1988,0.113302457894,0.733163605232,0.795038902989,-0.311252881358,1.806759327,-0.175049441964,-1.28172229989,1.27882336303,0.841853010109,-1.05341131309,-1.27977218174
9/16/1988,9/16/1988,1988,0.623307815726,0.590762689394,0.721230911249,-0.308694652758,1.44253510314,0.108753843762,-1.28172229989,1.22689154734,0.816173362986,-1.02615618785,-1.27405336704
9/17/1988,9/17/1988,1988,1.07054263573,0.507613029148,0.65989289555,-0.304499374722,1.85391354244,0.299283685769,-1.28172229989,1.11845541701,0.767804298371,-0.836694010071,-1.24346994015
9/18/1988,9/18/1988,1988,0.508348735285,0.513304452832,0.693111779892,-0.336588815661,1.01604861446,-0.291784064456,-1.28172229989,1.08033509997,0.757999199556,-1.18974386163,-1.23895494086
9/19/1988,9/19/1988,1988,0.344141179282,0.514731842569,0.66892485678,-0.373705857498,1.77721355449,0.169869072489,-1.28172229989,1.0383752274,0.742056420762,-1.28462226859,-1.2297970926
9/20/1988,9/20/1988,1988,0.364443426889,0.463245489779,0.611815868252,-0.364931050874,1.78311805079,0.404705316356,-1.28172229989,0.991151007503,0.695064611128,-1.53510784726,-1.22662605164
9/21/1988,9/21/1988,1988,0.388303079984,0.428291903959,0.581664646666,-0.397370578228,1.25208965199,0.38092597312,-1.28172229989,0.948191565971,0.701942028795,-1.79035465704,-1.22465421614
9/22/1988,9/22/1988,1988,0.69505920841,0.441623687738,0.647162813463,-0.430820885828,1.15078336176,0.41688725202,-1.28172229989,0.922657955708,0.657702621584,-1.38508741342,-1.22265902347
9/23/1988,9/23/1988,1988,0.497873540113,0.465283542289,0.635393591975,-0.429650717175,0.288587978925,-0.207515806976,-1.28172229989,0.900437355508,0.653166450115,-1.06082444625,-1.21082001982
9/24/1988,9/24/1988,1988,-0.276734667802,0.493462616076,0.652552218613,-0.471240089174,0.791252855408,0.0339108554508,-1.28172229989,0.876571293028,0.658501156886,-0.919357867081,-1.21781917535
9/25/1988,9/25/1988,1988,0.497972130716,0.501194597303,0.585030023076,-0.454361369982,1.547610466,0.336887500027,-1.28172229989,0.8477899449,0.673254353995,-1.07719137,-1.18940765643
9/26/1988,9/26/1988,1988,0.87643634064,0.371405792442,0.543972526166,-0.479425636821,0.939776714648,0.455467744024,-1.28172229989,0.815584974634,0.642667496735,-1.16589749833,-1.16367637092
9/27/1988,9/27/1988,1988,0.910669048235,0.326623754633,0.557879914463,-0.511207593066,0.672336962966,0.169144881043,-1.28172229989,0.784315716085,0.635288530678,-1.14430427143,-1.15898373433
9/28/1988,9/28/1988,1988,0.8021538055,0.361176381485,0.539105341771,-0.51575237305,0.783059920231,0.313096991958,-1.28172229989,0.75482510955,0.637241534357,-0.951460821369,-1.12902879928
9/29/1988,9/29/1988,1988,1.1536013202,0.377373783399,0.55537687133,-0.555371903958,1.85918992451,0.346917592583,-1.28172229989,0.725517400512,0.611622968793,-1.18807255657,-1.09610566171
9/30/1988,9/30/1988,1988,0.914205028741,0.374036939753,0.489243173332,-0.541562745345,2.60910082405,0.5798224867,-1.28172229989,0.694371427057,0.562519829927,-1.44326666127,-1.06351167562
10/1/1988,10/1/1988,1988,1.71919773941,0.26047788307,0.413321474379,-0.585019911109,2.06697677726,0.554526015711,-0.751519730237,0.606661957195,0.53410165116,-1.01624730272,-1.03592779901
10/2/1988,10/2/1988,1988,1.01673995605,0.17258455089,0.35791742815,-0.605327102298,0.124854534018,-0.119990611862,-0.751519730237,0.578164152479,0.478870432305,-0.987275122571,-1.00045719503
10/3/1988,10/3/1988,1988,0.170314787733,0.164247851081,0.347585437736,-0.618411869563,0.22271535014,-0.178783866968,-0.751519730237,0.553876127694,0.448215502392,-1.02671123609,-1.00965899162
10/4/1988,10/4/1988,1988,-0.134574993815,0.178774855009,0.329414315812,-0.624105380519,0.711873165363,0.47009703064,-0.751519730237,0.528903636863,0.414577575335,-1.24132318447,-0.986011717417
10/5/1988,10/5/1988,1988,-0.386739461872,0.166646335013,0.300813380751,-0.661641900552,1.06924964808,0.759979426104,-0.751519730237,0.507439357494,0.376388659031,-1.61884168131,-0.963546745454
10/6/1988,10/6/1988,1988,0.242114354645,0.135197606454,0.253823578563,-0.673932826241,0.912261560015,1.17810380942,-0.751519730237,0.485695348922,0.336753115286,-1.3977862009,-0.909148856316
10/7/1988,10/7/1988,1988,0.698306933021,0.10615141839,0.232336750992,-0.701317736643,1.05772669378,1.33628410848,-0.751519730237,0.461830393793,0.302147056207,-1.21819371617,-0.880316601303
10/8/1988,10/8/1988,1988,1.13664078231,0.0566963246531,0.24438377175,-0.709123881471,1.45901646094,1.81516827134,-0.751519730237,0.444529385606,0.261161739075,-1.70345461038,-0.857791699801
10/9/1988,10/9/1988,1988,1.79180106297,0.0452646114334,0.232422714112,-0.702417609873,2.01663731059,1.66819891251,-0.751519730237,0.422723242331,0.223943842217,-1.82885565846,-0.849830291006
10/10/1988,10/10/1988,1988,2.30602698907,-0.00721405316162,0.19378518942,-0.723389360389,1.76515315492,1.27689227237,-0.751519730237,0.394213379792,0.238003277605,-1.59177436896,-0.82050599911
10/11/1988,10/11/1988,1988,1.7421092613,-0.00318226698035,0.16654575575,-0.70688279852,1.54474168113,1.5655719688,-0.751519730237,0.364539629682,0.253756906895,-1.17739237121,-0.80824042007
10/12/1988,10/12/1988,1988,1.64735496231,-0.0189286660623,0.105912883238,-0.713686858965,0.726492194539,1.57460841234,-0.751519730237,0.328505439162,0.257323358723,-1.20240325831,-0.790330707755
10/13/1988,10/13/1988,1988,0.904683071888,-0.129656639186,0.166433865683,-0.767064877563,0.432302138704,1.1089421231,-0.751519730237,0.295089395863,0.213492981628,-0.987147124534,-0.762342076257
10/14/1988,10/14/1988,1988,0.155026721509,-0.133099542818,0.226045810109,-0.815993732477,1.20846779297,1.33336762865,-0.751519730237,0.26100857276,0.183879994102,-1.13849426013,-0.697274270479
10/15/1988,10/15/1988,1988,0.0672451802036,-0.0958846852641,0.195496620725,-0.836063224628,2.51974097834,2.19651462336,-0.751519730237,0.238189510786,0.155952027568,-1.59006093517,-0.661040256369
10/16/1988,10/16/1988,1988,1.49772088845,-0.137335516921,0.0741799411374,-0.804516415695,0.957896338901,1.89873969848,-0.751519730237,0.223749959474,0.111352202954,-1.84044421698,-0.639761889284
10/17/1988,10/17/1988,1988,1.29208491807,-0.226752731053,0.0347732913401,-0.809035329299,0.464449321454,0.559541581178,-0.751519730237,0.215424032304,0.0572051608698,-1.45690360791,-0.645338409747
10/18/1988,10/18/1988,1988,0.829950883137,-0.209532012789,-0.0145697297314,-0.821714178886,0.0975181438345,0.675348335744,-0.751519730237,0.0718094478093,0.0506753018199,-0.728817763447,-0.645440443629
10/19/1988,10/19/1988,1988,0.614891127368,-0.308137659342,-0.0269784527709,-0.830543938181,-0.209091097787,0.517574078804,-0.751519730237,0.0498385552918,-0.000433055754404,0.0629078350838,-0.633857754007
10/20/1988,10/20/1988,1988,0.179954166214,-0.365768134508,-0.0664255643537,-0.840701309319,-0.602539917154,0.650303070488,-0.751519730237,0.0361078932692,-0.0801196445334,0.385885081065,-0.620564152871
10/21/1988,10/21/1988,1988,0.0118851309013,-0.400208038883,-0.139637936421,-0.852577614676,-0.823929186259,0.462254688484,-0.751519730237,0.0238705557831,-0.115886847417,0.551146135421,-0.613048373983
10/22/1988,10/22/1988,1988,0.0290186761931,-0.478429449895,-0.283264574399,-0.859780737728,-0.665546628629,0.548375848224,-0.751519730237,0.0135283267399,-0.177989764796,0.710159772734,-0.584946644688
10/23/1988,10/23/1988,1988,0.270416930896,-0.56833177246,-0.292070413546,-0.870550791041,-0.441208640682,1.12103590259,-0.751519730237,-0.00192512758377,-0.245904296744,0.89941667231,-0.577531670359
10/24/1988,10/24/1988,1988,-0.594138041008,-0.642182043827,-0.33646911582,-0.867631130358,-0.962100116272,0.578408197722,-0.751519730237,-0.0203331177972,-0.269500449034,1.29947421698,-0.562404532652
10/25/1988,10/25/1988,1988,-0.495845135566,-0.639685994571,-0.354557162354,-0.881720411162,-0.680754300136,0.571365385423,-0.751519730237,-0.0466701113147,-0.301849609987,1.68874091108,-0.534751506573
10/26/1988,10/26/1988,1988,-0.266390533999,-0.620046718701,-0.383377976542,-0.904782952305,0.386061612591,1.1485263815,-0.751519730237,-0.0782470289235,-0.338034403132,1.45058918087,-0.504878936225
10/27/1988,10/27/1988,1988,1.72195985017,-0.615457817584,-0.328266000476,-0.922278875553,0.904219838612,2.36122357111,-0.751519730237,-0.108751169352,-0.333025167574,0.742567409602,-0.495376569943
10/28/1988,10/28/1988,1988,1.62613381897,-0.616436036657,-0.369287954361,-0.92264013274,0.367374717941,1.95461371584,-0.751519730237,-0.140689637109,-0.332203096514,-0.114421908436,-0.503969236552
10/29/1988,10/29/1988,1988,0.754169642902,-0.636450538946,-0.443968915443,-0.930746436168,-0.0505929086892,0.951879799901,-0.751519730237,-0.172579258377,-0.377420291443,-0.579842157462,-0.479583138692
10/30/1988,10/30/1988,1988,-0.0278562630882,-0.635488063694,-0.451059323856,-0.940116689545,0.127233833015,1.3357496738,-0.751519730237,-0.208358081419,-0.431655246778,-0.555433260787,-0.449135244766
10/31/1988,10/31/1988,1988,-0.360804063336,-0.637936561423,-0.463625597112,-0.9524692463,0.207437734573,1.36365820429,-0.751519730237,-0.227388279936,-0.476974002911,-0.464901024186,-0.436043867409
11/1/1988,11/1/1988,1988,-0.169669790973,-0.666416702227,-0.574538401692,-0.944510958448,0.0813715484386,1.42710548163,-0.07875933712,-0.24195523815,-0.496243382343,-0.849612714834,-0.392739704319
11/2/1988,11/2/1988,1988,0.0482888399319,-0.715864643023,-0.615779501028,-0.955573023452,-0.307643090045,0.959469016989,-0.07875933712,-0.247501960027,-0.573201271575,-1.11224183403,-0.378049591252
11/3/1988,11/3/1988,1988,-0.091065295958,-0.738179341609,-0.641511033622,-0.969529224053,-0.0983870272317,1.01900889311,-0.07875933712,-0.254159170543,-0.596027669963,-0.837532985647,-0.331752024507
11/4/1988,11/4/1988,1988,-0.435933637697,-0.746211665539,-0.665571885245,-0.980161058532,1.06736074915,1.92998645676,-0.07875933712,-0.273541260646,-0.679820241124,-0.57169208062,-0.327803128865
11/5/1988,11/5/1988,1988,0.228659908672,-0.774412144028,-0.648663473448,-0.984075885584,0.356668044018,1.31183150882,-0.07875933712,-0.298399202153,-0.706585764048,-0.459738466131,-0.322249658225
11/6/1988,11/6/1988,1988,0.568244038171,-0.767019117357,-0.666519664937,-0.988677322455,-0.38393267072,1.04149327304,-0.07875933712,-0.322285935187,-0.709188503191,-0.517030625983,-0.308623217648
11/7/1988,11/7/1988,1988,-0.328891115029,-0.782240774495,-0.757638494248,-0.993144569561,-0.476862016385,0.417066628033,-0.07875933712,-0.346176174834,-0.759669277695,-0.247809243559,-0.272044992851
11/8/1988,11/8/1988,1988,-0.411615229414,-0.778852483123,-0.833373823832,-0.992267779871,0.210119963555,0.892679210001,-0.07875933712,-0.375740174142,-0.84122900641,0.356989695319,-0.2450908374
11/9/1988,11/9/1988,1988,0.231553291215,-0.790188091007,-0.843717025174,-0.996569872968,0.405526698022,0.589823798325,-0.07875933712,-0.402316909182,-0.899028993071,0.216035748617,-0.206875153191
11/10/1988,11/10/1988,1988,0.670948658474,-0.776316654023,-0.792639880287,-1.01113916608,0.368047348044,0.659398501765,-0.07875933712,-0.427538061864,-0.925932583157,-0.207938638857,-0.167345629082
11/11/1988,11/11/1988,1988,0.789654003397,-0.744579839983,-0.748858143632,-1.01082586604,-0.279352820521,0.257971115333,-0.07875933712,-0.441652667136,-0.917735705417,-0.86646440603,-0.150388335445
11/12/1988,11/12/1988,1988,0.818856100648,-0.736667674115,-0.785478667664,-1.01343002678,-0.605399854244,0.420639526227,-0.07875933712,-0.45260246284,-0.88402131268,-0.709884034144,-0.113908763889
11/13/1988,11/13/1988,1988,0.976552509018,-0.794263981539,-0.791820482716,-1.01815882403,-0.65231452022,0.313164180765,-0.07875933712,-0.467387261631,-0.874770868581,-0.383744616198,-0.0813261490415
11/14/1988,11/14/1988,1988,-0.0163167472607,-0.812655466312,-0.782338328481,-1.02616231952,-0.621728802221,0.325188715886,-0.07875933712,-0.490600048456,-0.88096007655,-0.119403299698,-0.0438013448546
11/15/1988,11/15/1988,1988,-0.266641260826,-0.786303621348,-0.806708751125,-1.03130163719,-0.582015092691,0.0249046126686,-0.07875933712,-0.522952419463,-0.896626906709,0.0759485541911,-0.0131564517769
11/16/1988,11/16/1988,1988,0.0491341504086,-0.805713809976,-0.829884693277,-1.03050439,0.158976627922,1.32462100156,-0.07875933712,-0.549849055944,-0.915546490003,0.499630005671,0.0222677452255
11/17/1988,11/17/1988,1988,0.898500678551,-0.860515047116,-0.863654467659,-1.02984791036,-0.376247318936,1.33955987315,-0.07875933712,-0.576095677305,-0.940148533655,0.544169414399,0.0219558042903
11/18/1988,11/18/1988,1988,1.4522561391,-0.885473086089,-0.87638758958,-1.02932015968,-0.303007562029,1.19764943738,-0.07875933712,-0.593662880403,-0.91953589843,0.106078391249,0.0254344835473
11/19/1988,11/19/1988,1988,0.903654250246,-0.87614371165,-0.857085642507,-1.02901709216,-0.138835580756,1.35365322353,-0.07875933712,-0.615162964126,-0.914135969293,-0.0753966825234,0.0412100896023
11/20/1988,11/20/1988,1988,0.332716292495,-0.908730976719,-0.832758636484,-1.03354438369,-0.378028323921,0.992514373088,-0.07875933712,-0.634226936853,-0.924260792325,-0.0879048971181,0.0698745419051
11/21/1988,11/21/1988,1988,-0.0440076257996,-0.87153683363,-0.791442849823,-1.03432851323,-0.00705531684261,1.36209375011,-0.07875933712,-0.639448220533,-0.916660961518,-0.266561187829,0.0987630384854
11/22/1988,11/22/1988,1988,1.4308463455,-0.823790549276,-0.741595627797,-1.03749473152,-0.411781808363,1.03263110445,-0.07875933712,-0.65064520162,-0.889073785329,-0.889842252793,0.145504698483
11/23/1988,11/23/1988,1988,1.09710022396,-0.806126462885,-0.730560335096,-1.0435795651,-0.699416212663,0.391672579786,-0.07875933712,-0.654000660143,-0.847306551832,-1.0405926751,0.171214778164
11/24/1988,11/24/1988,1988,1.05792555508,-0.783913544545,-0.747046017529,-1.04451452187,-0.731217694603,0.63501402938,-0.07875933712,-0.663303578618,-0.876843992825,-0.642070002877,0.188923803356
11/25/1988,11/25/1988,1988,0.610368050742,-0.819282639773,-0.817562852689,-1.04421022232,-0.321361010417,1.34118731116,-0.07875933712,-0.674654050878,-0.885714884532,0.0799680281715,0.201563096855
11/26/1988,11/26/1988,1988,0.384461574656,-0.860340118434,-0.867550728015,-1.04576978252,-0.471343268755,1.0774881524,-0.07875933712,-0.702884368772,-0.899582329413,0.179755138886,0.207783475702
11/27/1988,11/27/1988,1988,0.314146958634,-0.886038533317,-0.878040429697,-1.04863774355,-0.40820478167,0.41413483591,-0.07875933712,-0.720337084066,-0.9191509797,-0.308234275152,0.234574131076
11/28/1988,11/28/1988,1988,-0.517805797639,-0.871269043661,-0.903796128863,-1.04948711265,-1.00649144084,0.336608418537,-0.07875933712,-0.735952826852,-0.947659903436,-1.51394822834,0.272287021817
11/29/1988,11/29/1988,1988,-0.535227895086,-0.911905453599,-0.95533077891,-1.05002446858,-0.486980462182,0.974551208965,-0.07875933712,-0.740976202275,-1.01188073263,-1.7866946904,0.315208557849
11/30/1988,11/30/1988,1988,-0.532258119554,-0.879723928376,-0.941039465553,-1.04985835642,0.729384466481,2.08182579319,-0.07875933712,-0.738376941544,-1.05087659583,-1.7435179739,0.333810994172
12/1/1988,12/1/1988,1988,0.577115933331,-0.865865832413,-0.929537454242,-1.05155228002,-0.232628712772,1.15160440933,0.56923707053,-0.715507002937,-1.06926629499,-2.430376748,0.387066534092
12/2/1988,12/2/1988,1988,0.794639003173,-0.863734036609,-1.0071902327,-1.05337195873,-0.894759468569,0.193865715239,0.56923707053,-0.709596024053,-1.08466026819,-2.49321168433,0.388550942681
12/3/1988,12/3/1988,1988,0.828802463367,-0.87975478191,-0.976095886242,-1.05494961984,-0.602981071092,0.645565971961,0.56923707053,-0.705688550985,-1.13204764567,-2.05724577746,0.426159648223
12/4/1988,12/4/1988,1988,0.586352707986,-0.868679878539,-0.933255675137,-1.05734814667,-0.989425291092,0.316354589553,0.56923707053,-0.695925343551,-1.06197254044,-2.6128910413,0.450188320164
12/5/1988,12/5/1988,1988,-0.215703960386,-0.898132134529,-0.981823352752,-1.057112896,-0.879881723818,0.335989530121,0.56923707053,-0.702185937798,-1.05078786556,-2.62505794252,0.482038257978
12/6/1988,12/6/1988,1988,-0.38796976049,-0.935305443547,-1.04985483353,-1.05786123809,-0.686005430487,0.437299946781,0.56923707053,-0.718834224006,-1.11446842146,-1.41886127532,0.515528728513
